id,nombre,popularity,artista,pais,genero
359,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,NO,NULL
360,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",72,White Noise Baby Sleep,NO,Sleep
361,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",NO,NULL
362,White Ferrari,81,Frank Ocean,NO,singer-songwriter
363,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",NO,NULL
364,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",NO,NULL
365,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,NO,NULL
366,lovely (with Khalid),82,"Billie Eilish, Khalid",NO,NULL
367,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",NO,NULL
368,Rundt neste sving,49,Rotlaus,NO,NULL
369,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,NO,NULL
370,Love On The Brain,80,Rihanna,NO,soul
371,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,NO,NULL
372,Without You (feat. Sandro Cavazza),76,"Avicii, Sandro Cavazza",NO,NULL
373,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,NO,NULL
374,ocean eyes,79,Billie Eilish,NO,indie
375,Full Automatic (feat. Diego),0,"Sleiman, Diego",NO,NULL
376,Where's My Love,76,SYML,NO,teen wolf
377,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,NO,NULL
378,Ivy,79,Frank Ocean,NO,MySpotigramBot
379,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,NO,NULL
380,Swim,83,Chase Atlantic,NO,seen live
381,REASON,0,SYU(from GALNERYUS),NO,NULL
382,Bare så du vett det,47,Stavangerkameratene,NO,NULL
383,Milion słów,1,Jula,NO,polish
