id,nombre,popularity,artista,pais,genero
558,Eho Pethani Gia Sena,44,Anna Vissi,CY,NULL
559,Devolva-Me,1,Adriana Calcanhotto,CY,mpb
560,In the End,82,Linkin Park,CY,rock
561,La vita è,1,Nek,CY,pop
562,The Real Slim Shady,81,Eminem,CY,rap
563,This Is My Time,0,Sasha,CY,pop
564,Genethlia,43,Notis Sfakianakis,CY,Greek
565,He Loves U Not,0,Dream,CY,pop
566,The Scientist,83,Coldplay,CY,Coldplay
567,Rooftop,0,Sasha,CY,pop
568,Somewhere Only We Know,80,Keane,CY,britpop
569,Stuck in the Middle with You,0,Louise,CY,pop
570,Bring Me To Life,80,Evanescence,CY,rock
571,Dímelo bajito,0,Manzanita,CY,NULL
572,O Proskynitis,42,Alkinoos Ioannidis,CY,NULL
573,Dar A Volta No Brasil - Ao Vivo,0,Chiclete Com Banana,CY,NULL
574,Till I Collapse,79,"Eminem, Nate Dogg",CY,NULL
575,Kiedy góral umiera,0,Harlem,CY,polish
576,How You Remind Me,80,Nickelback,CY,rock
577,San Pedro,0,"Revolver, Mick Glossp",CY,NULL
578,Toxicity,80,System Of A Down,CY,metal
579,El peligro,0,Revolver,CY,metal
580,Yeah! (feat. Lil Jon & Ludacris),80,"USHER, Lil Jon, Ludacris",CY,NULL
581,Here She Comes Again,0,Sasha,CY,pop
582,O Kosmos Pou Allazei,40,Alkinoos Ioannidis,CY,Greek
583,Turn It into Something Special,0,Sasha,CY,pop
584,Unwritten,81,Natasha Bedingfield,CY,pop
585,Beautiful Inside,0,Louise,CY,pop
586,Can't Stop,80,Red Hot Chili Peppers,CY,rock
587,American Life (Director's Cut) - 4K Remaster,0,Madonna,CY,NULL
588,Superman,78,"Eminem, Dina Rae",CY,NULL
589,Wierz? w siebie,0,Harlem,CY,NULL
590,Psihedelia,45,Anna Vissi,CY,Greek
591,Eso de saber,0,Revolver,CY,LO MAS
592,Clocks,79,Coldplay,CY,rock
593,Take Me Home,0,"Terror Squad, remy, Fat Joe, Dre, Armageddon",CY,NULL
594,In Da Club,77,50 Cent,CY,rap
595,Love Is Alive - Live; 2004 Remaster,0,Joe Cocker,CY,NULL
596,Chop Suey!,79,System Of A Down,CY,alternative metal
597,Ni na no,0,Javier Álvarez,CY,NULL
598,Faint,79,Linkin Park,CY,rock
599,Call Me,0,Blondie,CY,80s
