id,nombre,popularity,artista,pais,genero
117,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,CZ,NULL
118,Believer,81,Imagine Dragons,CZ,rock
119,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,CZ,NULL
120,Without You (feat. Sandro Cavazza),76,"Avicii, Sandro Cavazza",CZ,NULL
121,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,CZ,NULL
122,Lush Life,77,Zara Larsson,CZ,pop
123,Milion słów,1,Jula,CZ,polish
124,Prázdnej sex,47,Ektor,CZ,NULL
125,Дождь (feat. МакSим),1,"Geegun, MAKSIM",CZ,NULL
126,lovely (with Khalid),82,"Billie Eilish, Khalid",CZ,NULL
127,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,CZ,NULL
128,Pasu Lubne,48,Dollar Prync,CZ,NULL
129,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,CZ,NULL
130,Tsunami,46,DIVOKEJ BILL,CZ,co slysim
131,REASON,0,SYU(from GALNERYUS),CZ,NULL
132,Stressed Out,79,Twenty One Pilots,CZ,indie pop
133,Tabarnak,0,Volo,CZ,NULL
134,Falling Down - Bonus Track,79,"Lil Peep, XXXTENTACION",CZ,NULL
135,In Betweenin',0,Austin Brown,CZ,NULL
136,Daddy Issues,80,The Neighbourhood,CZ,MySpotigramBot
137,Skrrt,7,"K27, Einar",CZ,NULL
138,Whatever It Takes,77,Imagine Dragons,CZ,rock
139,"Treat You Better - Live from Myer Music Bowl, 2019",0,RÜFÜS DU SOL,CZ,NULL
140,Waiting For Love,77,Avicii,CZ,dance
141,Einaudi: Ascent - Day 7,0,Ludovico Einaudi,CZ,NULL
142,Thunder,79,Imagine Dragons,CZ,indie pop
143,SLOW DANCING IN THE DARK,0,Joji,CZ,alternative rnb
144,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",CZ,NULL
145,Don't Worry (feat. Ray Dalton),0,"Madcon, Ray Dalton",CZ,NULL
146,Cigarettes out the Window,80,TV Girl,CZ,indie pop
147,Downtown,16,"Anitta, J Balvin",CZ,NULL
148,Černobílej svět,46,Viktor Sheen,CZ,NULL
149,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",CZ,NULL
150,All The Stars (with SZA),90,"Kendrick Lamar, SZA",SK,NULL
151,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,SK,NULL
152,The Night We Met,84,Lord Huron,SK,indie
153,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",SK,NULL
154,10 Minút,42,"Nerieš, DMS",SK,NULL
155,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,SK,NULL
156,Včera Mi Zhorel Dom,45,Saul,SK,NULL
157,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,SK,NULL
158,Swim,83,Chase Atlantic,SK,seen live
159,Enamorado,2,Alexander Stewart,SK,pop
160,HUMBLE.,84,Kendrick Lamar,SK,rap
161,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SK,NULL
162,Až na měsíc,51,"Viktor Sheen, Calin, Hasan, Nik Tendo",SK,NULL
163,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SK,NULL
164,Vyjebala Rešpekt,42,"Separ, Matej Straka",SK,NULL
165,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SK,NULL
166,Low Life (feat. The Weeknd),79,"Future, The Weeknd",SK,NULL
167,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",SK,NULL
168,HIGHEST IN THE ROOM,80,Travis Scott,SK,MySpotigramBot
169,Győzni Jöttünk,0,"Begi Lotfi, Freddie",SK,NULL
170,4eva,43,"Dalyb, Saul",SK,NULL
171,Дождь (feat. МакSим),1,"Geegun, MAKSIM",SK,NULL
172,Starboy,84,"The Weeknd, Daft Punk",SK,NULL
173,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",SK,NULL
174,Softcore,81,The Neighbourhood,SK,alternative
175,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SK,NULL
176,Something Just Like This,83,"The Chainsmokers, Coldplay",SK,NULL
177,Milion słów,1,Jula,SK,polish
178,Lepšia Pesnička,41,DMS,SK,NULL
179,REASON,0,SYU(from GALNERYUS),SK,NULL
180,goosebumps,81,Travis Scott,SK,MySpotigramBot
181,Skrrt,7,"K27, Einar",SK,NULL
182,lovely (with Khalid),82,"Billie Eilish, Khalid",SK,NULL
183,All I've Ever Known,0,"Grace Hodgett Young, Dónal Finn",SK,NULL
184,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",SK,NULL
185,言葉のいらない約束,0,sana,SK,J-rock
186,Praise The Lord (Da Shine) (feat. Skepta),78,"A$AP Rocky, Skepta",SK,NULL
187,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",SK,NULL
188,Without You (feat. Sandro Cavazza),76,"Avicii, Sandro Cavazza",SK,NULL
189,Babylon,0,"DJ Zet, Sonny Flame",SK,NULL
190,Zlatí a Zároveň Kanál,40,DMS,SK,NULL
191,Downtown,16,"Anitta, J Balvin",SK,NULL
192,Revenge,79,XXXTENTACION,SK,alternative rock
193,Matador (feat. Tommy),1,"CAPO, Tommy",SK,NULL
194,Daddy Issues,80,The Neighbourhood,SK,MySpotigramBot
195,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",SK,NULL
196,J Lo,40,"Kontrafakt, Mirez, Dokkeytino, Dalyb, Zayo",SK,NULL
197,Stretch,0,Louise,SK,great quality stuff
198,Falling Down - Bonus Track,79,"Lil Peep, XXXTENTACION",SK,NULL
199,Die Heelal (feat. Early B),0,"Janie Bay, Early B",SK,NULL
200,All The Stars (with SZA),90,"Kendrick Lamar, SZA",HU,NULL
201,Győzni Jöttünk,0,"Begi Lotfi, Freddie",HU,NULL
202,Meztelen,47,"Majka, Horváth Tamás",HU,NULL
203,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",HU,NULL
204,Olyan Ő,46,Bagossy Brothers Company,HU,NULL
205,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",HU,NULL
206,Swim,83,Chase Atlantic,HU,seen live
207,The Winner Takes It All - Acoustic,0,Carla Bruni,HU,NULL
208,The Night We Met,84,Lord Huron,HU,indie
209,Enamorado,2,Alexander Stewart,HU,pop
210,HUMBLE.,84,Kendrick Lamar,HU,rap
211,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",HU,NULL
212,Starboy,84,"The Weeknd, Daft Punk",HU,NULL
213,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",HU,NULL
214,HIGHEST IN THE ROOM,80,Travis Scott,HU,MySpotigramBot
215,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HU,NULL
216,Without You (feat. Sandro Cavazza),76,"Avicii, Sandro Cavazza",HU,NULL
217,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,HU,NULL
218,Táncol Velem A Világ,44,"Horváth Tamás, RAUL",HU,NULL
219,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HU,NULL
220,Low Life (feat. The Weeknd),79,"Future, The Weeknd",HU,NULL
221,In Betweenin',0,Austin Brown,HU,NULL
222,Lush Life,77,Zara Larsson,HU,pop
223,言葉のいらない約束,0,sana,HU,J-rock
224,Softcore,81,The Neighbourhood,HU,alternative
225,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HU,NULL
226,goosebumps,81,Travis Scott,HU,MySpotigramBot
227,Skrrt,7,"K27, Einar",HU,NULL
228,Clean White Noise - Loopable with no fade,71,"White Noise Baby Sleep, White Noise for Babies",HU,NULL
229,Snarky Puppy feat. KNOWER - One Hope,0,"Snarky Puppy, KNOWER",HU,NULL
230,Ransom,81,Lil Tecca,HU,2010s
231,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HU,NULL
232,There's Nothing Holdin' Me Back,81,Shawn Mendes,HU,pop
233,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,HU,NULL
234,Már nem szédülök,43,Parno Graszt,HU,a dal 2016
235,Matador (feat. Tommy),1,"CAPO, Tommy",HU,NULL
236,Believer,81,Imagine Dragons,HU,rock
237,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,HU,NULL
238,Unforgettable,80,"French Montana, Swae Lee",HU,NULL
239,Babylon,0,"DJ Zet, Sonny Flame",HU,NULL
240,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",HU,NULL
241,Did You Love Me,0,Shannon & the Clams,HU,NULL
242,Lucid Dreams,80,Juice WRLD,HU,MySpotigramBot
243,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",HU,NULL
244,Valami Van A Levegőben,42,Halott Pénz,HU,NULL
245,Next To Me,0,Imagine Dragons,HU,pop rock
246,Amikor Feladnád,42,Halott Pénz,HU,NULL
247,All I've Ever Known,0,"Grace Hodgett Young, Dónal Finn",HU,NULL
248,Valahol Itt,42,Bagossy Brothers Company,HU,hungarian
249,Умамы,0,Potap & Nastya,HU,NULL
250,Говори мне,57,"MiyaGi, Andy Panda",MD,NULL
251,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",MD,NULL
252,Untouchable,57,"MiyaGi & Endspiel, Rem Digga",MD,NULL
253,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,MD,NULL
254,Крепче,58,KRBK,MD,NULL
255,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MD,NULL
256,Тебя нежно грубо,56,TARAS,MD,NULL
257,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MD,NULL
258,Самурай,55,MiyaGi,MD,Hip-Hop
259,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MD,NULL
260,Люби меня,62,"MiyaGi & Endspiel, Sимптом",MD,NULL
261,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MD,NULL
262,Cosmos,46,Irina Rimes,MD,NULL
263,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,MD,NULL
264,Swim,83,Chase Atlantic,MD,seen live
265,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",MD,NULL
266,I Got Love,63,"MiyaGi & Endspiel, Rem Digga",MD,NULL
267,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,MD,NULL
268,Девушка в чёрном - 2015,55,KRBK,MD,NULL
269,言葉のいらない約束,0,sana,MD,J-rock
270,Половина моя,55,MiyaGi & Endspiel,MD,NULL
271,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",MD,NULL
272,Bismarck,54,"MiyaGi, TumaniYO, Kadi",MD,NULL
273,Stronger Together,0,"Paul van Dyk, Pierre Pienaar",MD,NULL
274,Ce S-A Intamplat Cu Noi,46,Irina Rimes,MD,pop
275,Kapitel 1 / Frühling,0,DLG,MD,NULL
276,In Locul Meu,46,Irina Rimes,MD,NULL
277,Inquilina - Ao Vivo,0,Aviões do Forró,MD,NULL
278,Te Rog,47,Carla's Dreams,MD,NULL
279,God Is Gangsta,0,Kendrick Lamar,MD,NULL
280,Это любовь,55,Skryptonite,MD,NULL
281,M A N I A,0,The Weeknd,MD,NULL
282,Bolnavi Amandoi,46,Irina Rimes,MD,NULL
283,Győzni Jöttünk,0,"Begi Lotfi, Freddie",MD,NULL
284,Корабли,53,MiyaGi,MD,Hip-Hop
285,Von Heinz zu Heinz (Folge 2: NDW),0,Heinz Rudolf Kunze,MD,NULL
286,Marlboro,55,MiyaGi,MD,Hip-Hop
287,"Once Once - En Vivo En Plaza De Toros De Cartagena / Mayo 4, 2019",0,"DJ Dever, Andrew, Milenna, Mery Lionz, Lil Silvio & El Vega, Jose Mc & Raro Bone, Criss & Ronny, Dunamis, Gaby & Jey D, Chris Y Mouthon",MD,NULL
288,Медуза,58,MATRANG,MD,dance
289,Lana Film,0,Lana Del Rey,MD,NULL
290,ЛАБИРИНТ,58,FACE,MD,NULL
291,NFWMB - Acoustic / Live,0,Hozier,MD,NULL
292,Капкан,54,МОТ,MD,n-a
293,Fuck it I love you / The greatest,0,Lana Del Rey,MD,NULL
294,All The Stars (with SZA),90,"Kendrick Lamar, SZA",MD,NULL
295,Du bist schön - Live,0,Alligatoah,MD,NULL
296,Cigarettes out the Window,80,TV Girl,MD,indie pop
297,Verdi: Il Trovatore - Tacea la notte placida,0,"Giuseppe Verdi, Sonya Yoncheva, Massimo Zanetti, Munich Radio Orchestra",MD,NULL
298,Friends,79,Chase Atlantic,MD,seen live
299,Crowd Control,0,"Dimitri Vegas, Like Mike, W&W",MD,NULL
300,All The Stars (with SZA),90,"Kendrick Lamar, SZA",PL,NULL
301,Milion słów,1,Jula,PL,polish
302,VHS,60,PRO8L3M,PL,electronic
303,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",PL,NULL
304,Magenta,59,"Pezet, Auer",PL,NULL
305,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",PL,NULL
306,Vitalyi,59,Sentino,PL,NULL
307,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",PL,NULL
308,Tamagotchi,59,"TACONAFIDE, Quebonafide, Taco Hemingway",PL,NULL
309,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,PL,NULL
310,The Night We Met,84,Lord Huron,PL,indie
311,Lana Film,0,Lana Del Rey,PL,NULL
312,Interpol,58,PRO8L3M,PL,NULL
313,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,PL,NULL
314,California,57,White 2115,PL,auto-tune
315,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,PL,NULL
316,Molly,57,PRO8L3M,PL,polish
317,Enamorado,2,Alexander Stewart,PL,pop
318,Swim,83,Chase Atlantic,PL,seen live
319,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,PL,NULL
320,Softcore,81,The Neighbourhood,PL,alternative
321,Дождь (feat. МакSим),1,"Geegun, MAKSIM",PL,NULL
322,Daddy Issues,80,The Neighbourhood,PL,MySpotigramBot
323,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,PL,NULL
324,Następna stacja,57,Taco Hemingway,PL,Hip-Hop
325,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",PL,NULL
326,1998 (mam to we krwi),57,"Bedoes 2115, Lanek",PL,NULL
327,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,PL,NULL
328,Kulig,56,"Kaz Bałagane, DMN",PL,NULL
329,Stretch,0,Louise,PL,great quality stuff
330,Bogini,56,Quebonafide,PL,cloud rap
331,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",PL,NULL
332,Ground Zero,56,PRO8L3M,PL,rap
333,God Is Gangsta,0,Kendrick Lamar,PL,NULL
334,HUMBLE.,84,Kendrick Lamar,PL,rap
335,言葉のいらない約束,0,sana,PL,J-rock
336,Cigarettes out the Window,80,TV Girl,PL,indie pop
337,Uzależniony,0,"Smolasty, Otsochodzi",PL,NULL
338,8 kobiet - Remix,56,"TACONAFIDE, Quebonafide, Taco Hemingway, Bedoes 2115",PL,NULL
339,"Shotgun - Live from Top of the Pops: Christmas Special, 2018",0,George Ezra,PL,NULL
340,Chłopaki nie płaczą,56,"Bedoes 2115, Kubi Producent, Taco Hemingway",PL,NULL
341,Fake Love - Acoustic Version,0,Smolasty,PL,NULL
342,Floyd Mayweather,56,Żabson,PL,trap
343,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,PL,NULL
344,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",PL,NULL
345,REASON,0,SYU(from GALNERYUS),PL,NULL
346,Flary,56,PRO8L3M,PL,Hip-Hop
347,"Piano Concerto No. 2 in C Minor, Op. 18 (Excerpt)",0,"Sergei Rachmaninoff, Alexander Krichel",PL,NULL
348,HIGHEST IN THE ROOM,80,Travis Scott,PL,MySpotigramBot
349,Skrrt,7,"K27, Einar",PL,NULL
350,Curwa,48,Dani Mocanu,RO,NULL
351,Enamorado,2,Alexander Stewart,RO,pop
352,Eu Nu Dau Inapoi,49,Dani Mocanu,RO,NULL
353,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",RO,NULL
354,All The Stars (with SZA),90,"Kendrick Lamar, SZA",RO,NULL
355,Why Don't You Bring Me Flowers?,0,Roxette,RO,NULL
356,De Ce Sa Ne Certam Iubi,47,Dani Mocanu,RO,NULL
357,Stretch,0,Louise,RO,great quality stuff
358,Low Life (feat. The Weeknd),79,"Future, The Weeknd",RO,NULL
359,Babylon,0,"DJ Zet, Sonny Flame",RO,NULL
360,Swim,83,Chase Atlantic,RO,seen live
361,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",RO,NULL
362,Femeie In Vitrina,46,Dani Mocanu,RO,NULL
363,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,RO,NULL
364,Elvetia,46,Dani Mocanu,RO,NULL
365,Skrrt,7,"K27, Einar",RO,NULL
366,Puiul meu,45,Dani Mocanu,RO,NULL
367,Győzni Jöttünk,0,"Begi Lotfi, Freddie",RO,NULL
368,Cosmos,46,Irina Rimes,RO,NULL
369,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,RO,NULL
370,HUMBLE.,84,Kendrick Lamar,RO,rap
371,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,RO,NULL
372,Ce S-A Intamplat Cu Noi,46,Irina Rimes,RO,pop
373,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,RO,NULL
374,Solo,78,Future,RO,MySpotigramBot
375,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",RO,NULL
