id,nombre,popularity,artista,pais,genero
42,Si te vas...,57,Extremoduro,ES,extremoduro
43,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,ES,NULL
44,I Wanna Be Yours,86,Arctic Monkeys,ES,indie rock
45,Bound 2,0,Kanye West,ES,uh huh honey
46,Counting Stars,82,OneRepublic,ES,pop rock
47,Arramsamsam,0,CantaJuego,ES,NULL
48,Yo Te Esperaré,66,Cali Y El Dandee,ES,spanish
49,Thoda Thoda,0,"Shreya Ghoshal, Sachin",ES,NULL
50,Can't Hold Us (feat. Ray Dalton),80,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",FR,NULL
51,Bede Z Toba,9,Lemon,FR,NULL
52,Tu la love,63,Jul,FR,rr
53,Plastic Dreams 2003,2,JayDee,FR,NULL
54,J'oublie tout,64,Jul,FR,MySpotigramBot
55,Bede Z Toba - Hangout Live,2,Lemon,FR,NULL
56,Sweater Weather,85,The Neighbourhood,FR,indie
57,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,FR,NULL
58,I Wanna Be Yours,86,Arctic Monkeys,FR,indie rock
59,Ballada o Janku Wisniewskim,1,Kazik,FR,rock
60,On se connaît,61,"Youssoupha, Noémie",FR,NULL
61,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,FR,NULL
62,Locked out of Heaven,85,Bruno Mars,FR,pop
63,Il fait chaud,0,Patrick Sébastien,FR,fiesta
64,A Sky Full of Stars,83,Coldplay,FR,pop
65,Lågsus (feat. Medina),0,"Specktors, Medina",FR,NULL
66,Wati by Night,60,Sexion d'Assaut,FR,french
67,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",FR,NULL
68,Another Love,59,Tom Odell,FR,indie
69,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,FR,NULL
70,Demons,79,Imagine Dragons,FR,rock
71,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,FR,NULL
72,J'me tire,63,GIMS,FR,NULL
73,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,FR,NULL
74,Take Me To Church,78,Hozier,FR,indie
75,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",FR,NULL
76,Riptide,78,Vance Joy,FR,folk
77,Smile,0,"Abel The Kid, Julio Iglesias Jr.",FR,NULL
78,Game Over,60,"Vitaa, GIMS",FR,NULL
79,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,FR,NULL
80,Dans ma paranoïa,59,Jul,FR,NULL
81,G.U.Y. - An ARTPOP Film,0,Lady Gaga,FR,gaga
82,Counting Stars,82,OneRepublic,FR,pop rock
83,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,FR,NULL
84,Danza Kuduro,71,"Don Omar, Lucenzo",FR,NULL
85,The Real Slim Shady - Edited,0,Eminem,FR,NULL
86,Titanium (feat. Sia),77,"David Guetta, Sia",FR,NULL
87,好不好,0,Evan Yo,FR,fabulous boys
88,Wake Me Up,82,Avicii,FR,electronic
89,Samba Pras Moças,0,Mariene De Castro,FR,NULL
90,When I Was Your Man,83,Bruno Mars,FR,pop
91,Hardkor i disko,0,Sofa,FR,indie
92,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",FR,NULL
93,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",FR,NULL
94,We Found Love,73,"Rihanna, Calvin Harris",FR,NULL
95,Losing You,0,Revolver,FR,fip
96,Prayer In C - Robin Schulz Remix - Radio Edit,58,"Lilly Wood and The Prick, Robin Schulz",FR,NULL
97,Byłem (feat. As),0,"Pezet, As",FR,NULL
98,Je te laisserai des mots,78,Patrick Watson,FR,french
99,"Rum Whisky (From ""Vicky Donor"")",0,"Abhishek - Akshay, Akshay Verma",FR,NULL
100,I Wanna Be Yours,86,Arctic Monkeys,MC,indie rock
101,Bede Z Toba,9,Lemon,MC,NULL
102,Sweater Weather,85,The Neighbourhood,MC,indie
103,Plastic Dreams 2003,2,JayDee,MC,NULL
104,No. 1 Party Anthem,84,Arctic Monkeys,MC,indie rock
105,Bede Z Toba - Hangout Live,2,Lemon,MC,NULL
106,A Sky Full of Stars,83,Coldplay,MC,pop
107,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,MC,NULL
108,Night Changes,83,One Direction,MC,pop
109,Ballada o Janku Wisniewskim,1,Kazik,MC,rock
110,Lovers Rock,82,TV Girl,MC,indie pop
111,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,MC,NULL
112,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",MC,NULL
113,Iré tras de ti,0,Mr.,MC,NULL
114,I Love You So,82,The Walters,MC,MySpotigramBot
115,Il fait chaud,0,Patrick Sébastien,MC,fiesta
116,Another Love,82,Tom Odell,MC,indie
117,Now Is the Time (feat. Jasmine V),0,Wally Lopez,MC,NULL
118,Do I Wanna Know?,82,Arctic Monkeys,MC,indie rock
119,Lågsus (feat. Medina),0,"Specktors, Medina",MC,NULL
120,Counting Stars,82,OneRepublic,MC,pop rock
121,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",MC,NULL
122,Wake Me Up,82,Avicii,MC,electronic
123,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,MC,NULL
124,All of Me,81,John Legend,MC,rnb
125,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,MC,NULL
126,Story of My Life,81,One Direction,MC,pop
127,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,MC,NULL
128,No Role Modelz,81,J. Cole,MC,MySpotigramBot
129,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",MC,NULL
130,Sure Thing,81,Miguel,MC,rnb
131,Smile,0,"Abel The Kid, Julio Iglesias Jr.",MC,NULL
132,Thinkin Bout You,81,Frank Ocean,MC,rnb
133,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,MC,NULL
134,Young And Beautiful,80,Lana Del Rey,MC,indie
135,G.U.Y. - An ARTPOP Film,0,Lady Gaga,MC,gaga
136,Love Me,80,"Lil Wayne, Drake, Future",MC,NULL
137,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,MC,NULL
138,Shut Up and Dance,80,WALK THE MOON,MC,indie pop
139,The Real Slim Shady - Edited,0,Eminem,MC,NULL
140,Skyfall,80,Adele,MC,Soundtrack
141,好不好,0,Evan Yo,MC,fabulous boys
142,Why'd You Only Call Me When You're High?,80,Arctic Monkeys,MC,indie rock
143,Hardkor i disko,0,Sofa,MC,indie
144,Pumped Up Kicks,80,Foster The People,MC,indie
145,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",MC,NULL
146,Can't Hold Us (feat. Ray Dalton),80,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",MC,NULL
147,Losing You,0,Revolver,MC,fip
148,The Nights,80,Avicii,MC,dance
149,Byłem (feat. As),0,"Pezet, As",MC,NULL
150,Brivido,62,"Guè, Marracash",IT,NULL
151,Plastic Dreams 2003,2,JayDee,IT,NULL
152,La Nuova Stella Di Broadway,62,Cesare Cremonini,IT,italianigdchill
153,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,IT,NULL
154,L'amore eternit,61,"Fedez, Noemi",IT,NULL
155,Хэндз ап!,0,Basta,IT,NULL
156,Can't Hold Us (feat. Ray Dalton),80,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",IT,NULL
157,"Crawling - Live from the iTunes Festival at the Roundhouse, London, England, 7/4/2011",0,Linkin Park,IT,NULL
158,Another Love,82,Tom Odell,IT,indie
159,"I Cento Passi - Live at Estragon, Bologna / 2014",0,Modena City Ramblers,IT,NULL
160,I Wanna Be Yours,86,Arctic Monkeys,IT,indie rock
161,93 Million Miles,0,Quadriphonix,IT,NULL
162,Sweater Weather,85,The Neighbourhood,IT,indie
163,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,IT,NULL
164,Skyfall,80,Adele,IT,Soundtrack
165,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,IT,NULL
166,Demons,79,Imagine Dragons,IT,rock
167,Quiero aire,0,Revolver,IT,NULL
168,Locked out of Heaven,85,Bruno Mars,IT,pop
169,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,IT,NULL
170,A Sky Full of Stars,83,Coldplay,IT,pop
171,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,IT,NULL
172,Just the Way You Are,78,Bruno Mars,IT,pop
173,My Girl (feat. Trevor Jackson),0,"Diggy, Trevor Jackson",IT,NULL
174,Wake Me Up,82,Avicii,IT,electronic
175,"Sing About Me, I'm Dying Of Thirst - Part 1",0,Kendrick Lamar,IT,NULL
176,Counting Stars,82,OneRepublic,IT,pop rock
177,Journey To Regionals Performance,0,Glee Cast,IT,NULL
178,All of Me,81,John Legend,IT,rnb
179,G.U.Y. - An ARTPOP Film,0,Lady Gaga,IT,gaga
180,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",IT,NULL
181,R.E.B (Guè Vs Crookers),0,"Guè, Crookers",IT,NULL
182,Limbo,71,Daddy Yankee,IT,Reggaeton
183,S.e.n.i.c.a.r. / Brivido (feat. Marracash) (Live @ Bravo Ragazzo Tour 2013),0,Guè,IT,NULL
184,Someone Like You,77,Adele,IT,Adele
185,Scappati Di Casa (Live @ Bravo Ragazzo Tour 2013),0,Guè,IT,NULL
186,Titanium (feat. Sia),77,"David Guetta, Sia",IT,NULL
187,Il sale della terra@Arena di Verona 2013,0,Ligabue,IT,NULL
188,Timber,80,"Pitbull, Kesha",IT,NULL
189,Rose Nere (Live @ Bravo Ragazzo Tour 2013),0,Guè,IT,NULL
190,Do I Wanna Know?,82,Arctic Monkeys,IT,indie rock
191,Bede Z Toba,9,Lemon,IT,NULL
192,Try,78,P!nk,IT,pop
193,Abre tus brazos (apri le braccia),0,"Gigi D'Alessio, Cristian Castro",IT,NULL
194,When I Was Your Man,83,Bruno Mars,IT,pop
195,Invisibili,0,Ape Escape,IT,NULL
196,We Found Love,73,"Rihanna, Calvin Harris",IT,NULL
197,Chelsea Smile (Live in Mexico City),0,Bring Me The Horizon,IT,NULL
198,Set Fire to the Rain,77,Adele,IT,soul
199,Smooth Criminal,0,Michael Jackson,IT,pop
200,Brad Pitt,47,Severina,SI,kim kardashian
201,Plastic Dreams 2003,2,JayDee,SI,NULL
202,Sweater Weather,85,The Neighbourhood,SI,indie
203,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,SI,NULL
204,Italiana,47,Severina,SI,female vocalists
205,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,SI,NULL
206,I Wanna Be Yours,86,Arctic Monkeys,SI,indie rock
207,Bede Z Toba,9,Lemon,SI,NULL
208,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",SI,NULL
209,Bede Z Toba - Hangout Live,2,Lemon,SI,NULL
210,Danza Kuduro,71,"Don Omar, Lucenzo",SI,NULL
211,Ballada o Janku Wisniewskim,1,Kazik,SI,rock
212,A Sky Full of Stars,83,Coldplay,SI,pop
213,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,SI,NULL
214,Locked out of Heaven,85,Bruno Mars,SI,pop
215,Iré tras de ti,0,Mr.,SI,NULL
216,Wake Me Up,82,Avicii,SI,electronic
217,Il fait chaud,0,Patrick Sébastien,SI,fiesta
218,Tarapana,47,Severina,SI,soul
219,Lågsus (feat. Medina),0,"Specktors, Medina",SI,NULL
220,Just the Way You Are,78,Bruno Mars,SI,pop
221,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",SI,NULL
222,Moje leto,44,"In Vivo, Boyant",SI,NULL
223,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,SI,NULL
224,Ljubavi Moja,48,"Elitni Odredi, Dado Polumenta",SI,NULL
225,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,SI,NULL
226,Timber,80,"Pitbull, Kesha",SI,NULL
227,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",SI,NULL
228,Shut Up and Dance,80,WALK THE MOON,SI,indie pop
229,Smile,0,"Abel The Kid, Julio Iglesias Jr.",SI,NULL
230,Another Love,82,Tom Odell,SI,indie
231,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,SI,NULL
232,Da Raskinem Sa Njom,47,Ceca,SI,pop
233,G.U.Y. - An ARTPOP Film,0,Lady Gaga,SI,gaga
234,We Found Love,78,"Rihanna, Calvin Harris",SI,NULL
235,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,SI,NULL
236,Counting Stars,82,OneRepublic,SI,pop rock
237,The Real Slim Shady - Edited,0,Eminem,SI,NULL
238,Story of My Life,81,One Direction,SI,pop
239,好不好,0,Evan Yo,SI,fabulous boys
240,Tu tu tu,44,In Vivo,SI,fast
241,Samba Pras Moças,0,Mariene De Castro,SI,NULL
242,Only Girl (In The World),79,Rihanna,SI,pop
243,Hardkor i disko,0,Sofa,SI,indie
244,Drive By,76,Train,SI,pop
245,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",SI,NULL
246,No Role Modelz,81,J. Cole,SI,MySpotigramBot
247,Losing You,0,Revolver,SI,fip
248,Call Me Maybe,76,Carly Rae Jepsen,SI,pop
249,Byłem (feat. As),0,"Pezet, As",SI,NULL
250,Samo Je Ljubav Tajna Dvaju Svjetova,42,Marko Perković Thompson,HR,NULL
251,Addicted To You - Live,0,Avicii,HR,NULL
252,Pukni Pusko,43,Marko Perković Thompson,HR,NULL
253,Plastic Dreams 2003,2,JayDee,HR,NULL
254,Moj Ivane,42,Marko Perković Thompson,HR,croatian music
255,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,HR,NULL
256,Ljubavi Moja,48,"Elitni Odredi, Dado Polumenta",HR,NULL
257,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,HR,NULL
258,"Zaustavi Se, Vjetre",41,Marko Perković Thompson,HR,NULL
259,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,HR,NULL
260,Dolazak Hrvata,41,Marko Perković Thompson,HR,NULL
261,Bede Z Toba,9,Lemon,HR,NULL
262,Zapali Grad,46,Elitni Odredi,HR,NULL
263,Bede Z Toba - Hangout Live,2,Lemon,HR,NULL
264,Ne Koci,47,Elitni Odredi,HR,Elitnioderdi
265,Ballada o Janku Wisniewskim,1,Kazik,HR,rock
266,Tarapana,47,Severina,HR,soul
267,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,HR,NULL
268,Anica - Kninska Kraljica,41,Marko Perković Thompson,HR,NULL
269,Iré tras de ti,0,Mr.,HR,NULL
270,Brad Pitt,47,Severina,HR,kim kardashian
271,Il fait chaud,0,Patrick Sébastien,HR,fiesta
272,Sweater Weather,85,The Neighbourhood,HR,indie
273,Lågsus (feat. Medina),0,"Specktors, Medina",HR,NULL
274,Devojka tvog druga,42,"Sandra Afrika, Costi",HR,NULL
275,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",HR,NULL
276,I Wanna Be Yours,86,Arctic Monkeys,HR,indie rock
277,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,HR,NULL
278,Italiana,47,Severina,HR,female vocalists
279,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,HR,NULL
280,Rijeka Snova,40,"Neno Belan, Fiumens",HR,NULL
281,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",HR,NULL
282,Neka Niko Ne Dira U Moj Mali Dio Svemira,39,Marko Perković Thompson,HR,NULL
283,Smile,0,"Abel The Kid, Julio Iglesias Jr.",HR,NULL
284,Da Raskinem Sa Njom,47,Ceca,HR,pop
285,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,HR,NULL
286,Danza Kuduro,71,"Don Omar, Lucenzo",HR,NULL
287,G.U.Y. - An ARTPOP Film,0,Lady Gaga,HR,gaga
288,Bojna Čavoglave,40,Marko Perković Thompson,HR,NULL
289,The Real Slim Shady - Edited,0,Eminem,HR,NULL
290,Kletva Kralja Zvonimira,38,Marko Perković Thompson,HR,croatian music
291,好不好,0,Evan Yo,HR,fabulous boys
292,Terca Na Tišinu,39,Silente,HR,pop rock
293,Samba Pras Moças,0,Mariene De Castro,HR,NULL
294,KO Me Tjero,44,Severina,HR,soul
295,Hardkor i disko,0,Sofa,HR,indie
296,Gdje Sam Bio,41,Željko Bebek,HR,NULL
297,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",HR,NULL
298,Lijepa Li Si,39,Marko Perković Thompson,HR,NULL
299,Losing You,0,Revolver,HR,fip
300,I Wanna Be Yours,86,Arctic Monkeys,BA,indie rock
301,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,BA,NULL
302,Sweater Weather,85,The Neighbourhood,BA,indie
303,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,BA,NULL
304,Locked out of Heaven,85,Bruno Mars,BA,pop
305,Bede Z Toba,9,Lemon,BA,NULL
306,No. 1 Party Anthem,84,Arctic Monkeys,BA,indie rock
307,Plastic Dreams 2003,2,JayDee,BA,NULL
308,When I Was Your Man,83,Bruno Mars,BA,pop
309,Bede Z Toba - Hangout Live,2,Lemon,BA,NULL
310,A Sky Full of Stars,83,Coldplay,BA,pop
311,Ballada o Janku Wisniewskim,1,Kazik,BA,rock
312,Night Changes,83,One Direction,BA,pop
313,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,BA,NULL
314,Lovers Rock,82,TV Girl,BA,indie pop
315,Iré tras de ti,0,Mr.,BA,NULL
316,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",BA,NULL
317,Il fait chaud,0,Patrick Sébastien,BA,fiesta
318,I Love You So,82,The Walters,BA,MySpotigramBot
319,Lågsus (feat. Medina),0,"Specktors, Medina",BA,NULL
320,Another Love,82,Tom Odell,BA,indie
321,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",BA,NULL
322,Do I Wanna Know?,82,Arctic Monkeys,BA,indie rock
323,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,BA,NULL
324,Counting Stars,82,OneRepublic,BA,pop rock
325,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,BA,NULL
326,Wake Me Up,82,Avicii,BA,electronic
327,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,BA,NULL
328,All of Me,81,John Legend,BA,rnb
329,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",BA,NULL
330,Story of My Life,81,One Direction,BA,pop
331,Smile,0,"Abel The Kid, Julio Iglesias Jr.",BA,NULL
332,Photograph,81,Ed Sheeran,BA,pop
333,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,BA,NULL
334,No Role Modelz,81,J. Cole,BA,MySpotigramBot
335,G.U.Y. - An ARTPOP Film,0,Lady Gaga,BA,gaga
336,Sure Thing,81,Miguel,BA,rnb
337,The Real Slim Shady - Edited,0,Eminem,BA,NULL
338,Thinkin Bout You,81,Frank Ocean,BA,rnb
339,好不好,0,Evan Yo,BA,fabulous boys
340,Young And Beautiful,80,Lana Del Rey,BA,indie
341,Samba Pras Moças,0,Mariene De Castro,BA,NULL
342,Love Me,80,"Lil Wayne, Drake, Future",BA,NULL
343,Hardkor i disko,0,Sofa,BA,indie
344,Shut Up and Dance,80,WALK THE MOON,BA,indie pop
345,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",BA,NULL
346,Skyfall,80,Adele,BA,Soundtrack
347,Losing You,0,Revolver,BA,fip
348,Why'd You Only Call Me When You're High?,80,Arctic Monkeys,BA,indie rock
349,Byłem (feat. As),0,"Pezet, As",BA,NULL
350,I Wanna Be Yours,86,Arctic Monkeys,ME,indie rock
351,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,ME,NULL
352,Sweater Weather,85,The Neighbourhood,ME,indie
353,Bede Z Toba,9,Lemon,ME,NULL
354,Locked out of Heaven,85,Bruno Mars,ME,pop
355,Plastic Dreams 2003,2,JayDee,ME,NULL
356,No. 1 Party Anthem,84,Arctic Monkeys,ME,indie rock
357,Bede Z Toba - Hangout Live,2,Lemon,ME,NULL
358,When I Was Your Man,83,Bruno Mars,ME,pop
359,Ballada o Janku Wisniewskim,1,Kazik,ME,rock
360,A Sky Full of Stars,83,Coldplay,ME,pop
361,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,ME,NULL
362,Night Changes,83,One Direction,ME,pop
363,Iré tras de ti,0,Mr.,ME,NULL
364,Lovers Rock,82,TV Girl,ME,indie pop
365,Il fait chaud,0,Patrick Sébastien,ME,fiesta
366,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",ME,NULL
367,Lågsus (feat. Medina),0,"Specktors, Medina",ME,NULL
368,I Love You So,82,The Walters,ME,MySpotigramBot
369,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",ME,NULL
370,Another Love,82,Tom Odell,ME,indie
371,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,ME,NULL
372,Do I Wanna Know?,82,Arctic Monkeys,ME,indie rock
373,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,ME,NULL
374,Counting Stars,82,OneRepublic,ME,pop rock
375,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,ME,NULL
376,Wake Me Up,82,Avicii,ME,electronic
377,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",ME,NULL
378,All of Me,81,John Legend,ME,rnb
379,Smile,0,"Abel The Kid, Julio Iglesias Jr.",ME,NULL
380,Story of My Life,81,One Direction,ME,pop
381,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,ME,NULL
382,Photograph,81,Ed Sheeran,ME,pop
383,G.U.Y. - An ARTPOP Film,0,Lady Gaga,ME,gaga
384,No Role Modelz,81,J. Cole,ME,MySpotigramBot
385,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,ME,NULL
386,Sure Thing,81,Miguel,ME,rnb
387,The Real Slim Shady - Edited,0,Eminem,ME,NULL
388,Thinkin Bout You,81,Frank Ocean,ME,rnb
389,好不好,0,Evan Yo,ME,fabulous boys
390,Young And Beautiful,80,Lana Del Rey,ME,indie
391,Samba Pras Moças,0,Mariene De Castro,ME,NULL
