id,nombre,popularity,artista,pais,genero
77,Enamorado,2,Alexander Stewart,FR,pop
78,Maman ne le sait pas (feat. Niska),63,"Ninho, Niska",FR,NULL
79,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,FR,NULL
80,Reine,64,Dadju,FR,NULL
81,Matador (feat. Tommy),1,"CAPO, Tommy",FR,NULL
82,Avec Toi,63,OBOY,FR,NULL
83,Milion słów,1,Jula,FR,polish
84,The Night We Met,85,Lord Huron,FR,indie
85,Дождь (feat. МакSим),1,"Geegun, MAKSIM",FR,NULL
86,La misère est si belle,63,PNL,FR,MySpotigramBot
87,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",FR,NULL
88,Δ. Dieu ne ment jamais,62,Damso,FR,NULL
89,Stretch,0,Louise,FR,great quality stuff
90,Ce soir ne sors pas,63,"Lacrim, GIMS",FR,NULL
91,Die Heelal (feat. Early B),0,"Janie Bay, Early B",FR,NULL
92,Scarface,62,Booba,FR,french rap
93,Sirenen,0,Tommy,FR,NULL
94,J'fais mes affaires,62,Djadja & Dinaz,FR,NULL
95,言葉のいらない約束,0,sana,FR,J-rock
96,Est-ce que tu m'aimes ? - Pilule bleue,71,GIMS,FR,MySpotigramBot
97,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",FR,NULL
98,Un Poco,61,Ninho,FR,MySpotigramBot
99,Pakete,0,Tommy,FR,NULL
100,All The Stars (with SZA),90,"Kendrick Lamar, SZA",MC,NULL
101,Downtown,14,"Anitta, J Balvin",MC,NULL
102,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",MC,NULL
103,Skrrt,7,"K27, Einar",MC,NULL
104,The Night We Met,85,Lord Huron,MC,indie
105,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",MC,NULL
106,HUMBLE.,84,Kendrick Lamar,MC,rap
107,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,MC,NULL
108,That's What I Like,84,Bruno Mars,MC,funk
109,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",MC,NULL
110,Starboy,84,"The Weeknd, Daft Punk",MC,NULL
111,Enamorado,2,Alexander Stewart,MC,pop
112,Cruel Summer,84,Taylor Swift,MC,electropop
113,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",MC,NULL
114,Swim,83,Chase Atlantic,MC,seen live
115,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MC,NULL
116,Something Just Like This,83,"The Chainsmokers, Coldplay",MC,NULL
117,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MC,NULL
118,Perfect,83,Ed Sheeran,MC,Ballad
119,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MC,NULL
120,Shape of You,83,Ed Sheeran,MC,pop
121,Matador (feat. Tommy),1,"CAPO, Tommy",MC,NULL
122,Pink + White,83,Frank Ocean,MC,NULL
123,Milion słów,1,Jula,MC,polish
124,lovely (with Khalid),83,"Billie Eilish, Khalid",MC,NULL
125,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,MC,NULL
126,Closer,82,"The Chainsmokers, Halsey",MC,NULL
127,Дождь (feat. МакSим),1,"Geegun, MAKSIM",MC,NULL
128,Believer,81,Imagine Dragons,MC,rock
129,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,MC,NULL
130,goosebumps,81,Travis Scott,MC,MySpotigramBot
131,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",MC,NULL
132,Dandelions,81,Ruth B.,MC,pop
133,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",MC,NULL
134,White Ferrari,81,Frank Ocean,MC,singer-songwriter
135,Stretch,0,Louise,MC,great quality stuff
136,Someone You Loved,81,Lewis Capaldi,MC,2010s
137,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,MC,NULL
138,One Dance,81,"Drake, Wizkid, Kyla",MC,NULL
139,Die Heelal (feat. Early B),0,"Janie Bay, Early B",MC,NULL
140,Ransom,81,Lil Tecca,MC,2010s
141,Sirenen,0,Tommy,MC,NULL
142,The Hills,81,The Weeknd,MC,rnb
143,言葉のいらない約束,0,sana,MC,J-rock
144,Die For You,81,The Weeknd,MC,rnb
145,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",MC,NULL
146,Best Part (feat. H.E.R.),81,"Daniel Caesar, H.E.R.",MC,NULL
147,Pakete,0,Tommy,MC,NULL
148,There's Nothing Holdin' Me Back,81,Shawn Mendes,MC,pop
149,Stronger Together,0,"Paul van Dyk, Pierre Pienaar",MC,NULL
150,Visiera A Becco,63,Sfera Ebbasta,IT,MySpotigramBot
151,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,IT,NULL
152,Bang Bang,63,Sfera Ebbasta,IT,MySpotigramBot
153,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",IT,NULL
154,All The Stars (with SZA),90,"Kendrick Lamar, SZA",IT,NULL
155,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",IT,NULL
156,The Night We Met,85,Lord Huron,IT,indie
157,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,IT,NULL
158,X (feat. Maluma & Ozuna) - Remix,77,"Nicky Jam, J Balvin, Maluma, Ozuna",IT,NULL
159,Du bist schön - Live,0,Alligatoah,IT,NULL
160,Se Preparó,75,Ozuna,IT,latin
161,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,IT,NULL
162,goosebumps,81,Travis Scott,IT,MySpotigramBot
163,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,IT,NULL
164,MALA (feat. Anuel AA),73,"6ix9ine, Anuel AA",IT,NULL
165,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,IT,NULL
166,Starboy,84,"The Weeknd, Daft Punk",IT,NULL
167,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,IT,NULL
168,Something Just Like This,83,"The Chainsmokers, Coldplay",IT,NULL
169,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,IT,NULL
170,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",IT,NULL
171,"La somma (feat. Martina Attili) [Live at Massive Arts Studios, Milano, 2019]",0,"Mr.Rain, Martina Attili",IT,NULL
172,HIGHEST IN THE ROOM,80,Travis Scott,IT,MySpotigramBot
173,Stretch,0,Louise,IT,great quality stuff
174,Mirándote,70,Rvfv,IT,MySpotigramBot
175,Enamorado,2,Alexander Stewart,IT,pop
176,HUMBLE.,84,Kendrick Lamar,IT,rap
177,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",IT,NULL
178,Swim,83,Chase Atlantic,IT,seen live
179,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",IT,NULL
180,LA CANCIÓN,80,"J Balvin, Bad Bunny",IT,NULL
181,Senza farlo apposta,0,"Shade, Federica Carta",IT,NULL
182,Someone You Loved,81,Lewis Capaldi,IT,2010s
183,All I've Ever Known,0,"Grace Hodgett Young, Dónal Finn",IT,NULL
184,Ransom,81,Lil Tecca,IT,2010s
185,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",IT,NULL
186,Perfect,83,Ed Sheeran,IT,Ballad
187,Cristo,0,Cromo,IT,NULL
188,Amanece,75,"Anuel AA, Haze",IT,NULL
189,Downtown,14,"Anitta, J Balvin",IT,NULL
190,El Efecto,74,"Rauw Alejandro, Chencho Corleone",IT,NULL
191,Into It - Live,0,Chase Atlantic,IT,NULL
192,Shallow,79,"Lady Gaga, Bradley Cooper",IT,NULL
193,Famous,0,Kanye West,IT,MySpotigramBot
194,Believer,81,Imagine Dragons,IT,rock
195,25 (feat. KZ),0,"Kojey Radical, KZ",IT,NULL
196,Always Remember Us This Way,79,Lady Gaga,IT,Love
197,REASON,0,SYU(from GALNERYUS),IT,NULL
198,X,72,"Nicky Jam, J Balvin",IT,NULL
199,Did You Love Me,0,Shannon & the Clams,IT,NULL
200,All The Stars (with SZA),90,"Kendrick Lamar, SZA",SI,NULL
201,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,SI,NULL
202,The Night We Met,85,Lord Huron,SI,indie
203,Enamorado,2,Alexander Stewart,SI,pop
204,Biseri Iz Blata,53,Coby,SI,NULL
205,Lead Me On,0,Louise,SI,NULL
206,Euforija,52,Rasta,SI,NULL
207,Stretch,0,Louise,SI,great quality stuff
208,Balerina,33,Mambo Kings,SI,NULL
209,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",SI,NULL
210,Comfort,51,Buba Corelli,SI,NULL
211,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",SI,NULL
212,Leto je,49,Coby,SI,NULL
213,Skrrt,7,"K27, Einar",SI,NULL
214,Moja,32,Modrijani,SI,NULL
215,Downtown,14,"Anitta, J Balvin",SI,NULL
216,Indigo,49,Rasta,SI,NULL
217,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",SI,NULL
218,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",SI,NULL
219,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",SI,NULL
220,Opasno,51,Buba Corelli,SI,NULL
221,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SI,NULL
222,Tuga iz Porschea,47,Relja,SI,NULL
223,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SI,NULL
224,Balenciaga,49,Buba Corelli,SI,NULL
225,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SI,NULL
226,4 Strane Sveta,50,"Coby, Senidah",SI,NULL
227,Matador (feat. Tommy),1,"CAPO, Tommy",SI,NULL
228,HUMBLE.,84,Kendrick Lamar,SI,rap
229,Milion słów,1,Jula,SI,polish
230,100%,56,"Senidah, RAF Camora",SI,NULL
231,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SI,NULL
232,Latino Evropa,48,Relja,SI,NULL
233,Дождь (feat. МакSим),1,"Geegun, MAKSIM",SI,NULL
234,Pucam Pucam,49,Rasta,SI,NULL
235,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,SI,NULL
236,S Teboj,31,Modrijani,SI,NULL
237,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",SI,NULL
238,Otrove,48,"Severina, Jala Brat",SI,NULL
239,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,SI,NULL
240,Ransom,81,Lil Tecca,SI,2010s
241,Die Heelal (feat. Early B),0,"Janie Bay, Early B",SI,NULL
242,HIGHEST IN THE ROOM,80,Travis Scott,SI,MySpotigramBot
243,Sirenen,0,Tommy,SI,NULL
244,Sporije,49,Buba Corelli,SI,NULL
245,言葉のいらない約束,0,sana,SI,J-rock
246,Something Just Like This,83,"The Chainsmokers, Coldplay",SI,NULL
247,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",SI,NULL
248,Ledena,30,Siddharta,SI,NULL
249,Pakete,0,Tommy,SI,NULL
250,Comfort,51,Buba Corelli,HR,NULL
251,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HR,NULL
252,Opasno,51,Buba Corelli,HR,NULL
253,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HR,NULL
254,Sporije,49,Buba Corelli,HR,NULL
255,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,HR,NULL
256,Klinka,48,"Jala Brat, Buba Corelli",HR,NULL
257,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,HR,NULL
258,Usta Na Usta,47,Buba Corelli,HR,NULL
259,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HR,NULL
260,Biseri Iz Blata,53,Coby,HR,NULL
261,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,HR,NULL
262,Trinidad i Tobago,47,"Jala, Buba Corelli",HR,NULL
263,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,HR,NULL
264,4 Strane Sveta,50,"Coby, Senidah",HR,NULL
265,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",HR,NULL
266,Balenciaga,49,Buba Corelli,HR,NULL
267,Enamorado,2,Alexander Stewart,HR,pop
268,Slučajnost,49,"Rasta, Ana Nikolić",HR,NULL
269,REASON,0,SYU(from GALNERYUS),HR,NULL
270,Euforija,52,Rasta,HR,NULL
271,Did You Love Me,0,Shannon & the Clams,HR,NULL
272,Nisi ti za male stvari,46,Zeljko Samardzic,HR,NULL
273,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",HR,NULL
274,Otrove,48,"Severina, Jala Brat",HR,NULL
275,Downtown,14,"Anitta, J Balvin",HR,NULL
276,All The Stars (with SZA),90,"Kendrick Lamar, SZA",HR,NULL
277,Skrrt,7,"K27, Einar",HR,NULL
278,Konkretno,49,"Ana Nikolić, Rasta",HR,NULL
279,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",HR,NULL
280,Leto je,49,Coby,HR,NULL
281,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",HR,NULL
282,La Martina,46,Jala Brat,HR,NULL
283,Matador (feat. Tommy),1,"CAPO, Tommy",HR,NULL
284,Pleši,45,"Jala, Buba Corelli",HR,NULL
285,Milion słów,1,Jula,HR,polish
286,Indigo,49,Rasta,HR,NULL
287,Дождь (feat. МакSим),1,"Geegun, MAKSIM",HR,NULL
288,SOS,44,"Balkaton Gang, Rasta, Sandra Afrika",HR,NULL
289,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",HR,NULL
290,Ne volim,45,"Jala Brat, Buba Corelli, Elena",HR,NULL
291,Stretch,0,Louise,HR,great quality stuff
292,Zver,47,Coby,HR,NULL
293,Die Heelal (feat. Early B),0,"Janie Bay, Early B",HR,NULL
294,The Night We Met,85,Lord Huron,HR,indie
295,Sirenen,0,Tommy,HR,NULL
296,Fetiš,45,Buba Corelli,HR,NULL
297,言葉のいらない約束,0,sana,HR,J-rock
298,Pravo Vreme,46,"Maya Berovic, Buba Corelli",HR,NULL
299,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",HR,NULL
300,All The Stars (with SZA),90,"Kendrick Lamar, SZA",BA,NULL
301,Full Automatic (feat. Diego),0,"Sleiman, Diego",BA,NULL
302,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",BA,NULL
303,Downtown,14,"Anitta, J Balvin",BA,NULL
304,The Night We Met,85,Lord Huron,BA,indie
305,Skrrt,7,"K27, Einar",BA,NULL
306,HUMBLE.,84,Kendrick Lamar,BA,rap
307,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",BA,NULL
308,That's What I Like,84,Bruno Mars,BA,funk
309,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,BA,NULL
310,Starboy,84,"The Weeknd, Daft Punk",BA,NULL
311,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",BA,NULL
312,Cruel Summer,84,Taylor Swift,BA,electropop
313,Enamorado,2,Alexander Stewart,BA,pop
314,Swim,83,Chase Atlantic,BA,seen live
315,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",BA,NULL
316,Something Just Like This,83,"The Chainsmokers, Coldplay",BA,NULL
317,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,BA,NULL
318,Perfect,83,Ed Sheeran,BA,Ballad
319,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,BA,NULL
320,Shape of You,83,Ed Sheeran,BA,pop
321,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,BA,NULL
322,Pink + White,83,Frank Ocean,BA,NULL
323,Matador (feat. Tommy),1,"CAPO, Tommy",BA,NULL
324,lovely (with Khalid),83,"Billie Eilish, Khalid",BA,NULL
325,Milion słów,1,Jula,BA,polish
326,Closer,82,"The Chainsmokers, Halsey",BA,NULL
327,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,BA,NULL
328,Believer,81,Imagine Dragons,BA,rock
329,Дождь (feat. МакSим),1,"Geegun, MAKSIM",BA,NULL
330,goosebumps,81,Travis Scott,BA,MySpotigramBot
331,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,BA,NULL
332,Dandelions,81,Ruth B.,BA,pop
333,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",BA,NULL
334,White Ferrari,81,Frank Ocean,BA,singer-songwriter
335,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",BA,NULL
336,Someone You Loved,81,Lewis Capaldi,BA,2010s
337,Stretch,0,Louise,BA,great quality stuff
338,One Dance,81,"Drake, Wizkid, Kyla",BA,NULL
339,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,BA,NULL
340,Ransom,81,Lil Tecca,BA,2010s
341,Die Heelal (feat. Early B),0,"Janie Bay, Early B",BA,NULL
342,The Hills,81,The Weeknd,BA,rnb
343,Sirenen,0,Tommy,BA,NULL
344,Die For You,81,The Weeknd,BA,rnb
345,言葉のいらない約束,0,sana,BA,J-rock
346,Best Part (feat. H.E.R.),81,"Daniel Caesar, H.E.R.",BA,NULL
347,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",BA,NULL
348,There's Nothing Holdin' Me Back,81,Shawn Mendes,BA,pop
349,Pakete,0,Tommy,BA,NULL
350,All The Stars (with SZA),90,"Kendrick Lamar, SZA",ME,NULL
351,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",ME,NULL
352,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",ME,NULL
353,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",ME,NULL
354,The Night We Met,85,Lord Huron,ME,indie
355,Downtown,14,"Anitta, J Balvin",ME,NULL
356,HUMBLE.,84,Kendrick Lamar,ME,rap
357,Skrrt,7,"K27, Einar",ME,NULL
358,That's What I Like,84,Bruno Mars,ME,funk
359,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",ME,NULL
360,Starboy,84,"The Weeknd, Daft Punk",ME,NULL
361,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,ME,NULL
362,Cruel Summer,84,Taylor Swift,ME,electropop
363,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",ME,NULL
364,Swim,83,Chase Atlantic,ME,seen live
365,Enamorado,2,Alexander Stewart,ME,pop
366,Something Just Like This,83,"The Chainsmokers, Coldplay",ME,NULL
367,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,ME,NULL
368,Perfect,83,Ed Sheeran,ME,Ballad
369,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,ME,NULL
370,Shape of You,83,Ed Sheeran,ME,pop
371,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,ME,NULL
372,Pink + White,83,Frank Ocean,ME,NULL
373,Matador (feat. Tommy),1,"CAPO, Tommy",ME,NULL
374,lovely (with Khalid),83,"Billie Eilish, Khalid",ME,NULL
375,Milion słów,1,Jula,ME,polish
376,Closer,82,"The Chainsmokers, Halsey",ME,NULL
377,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,ME,NULL
378,Believer,81,Imagine Dragons,ME,rock
379,Дождь (feat. МакSим),1,"Geegun, MAKSIM",ME,NULL
380,goosebumps,81,Travis Scott,ME,MySpotigramBot
381,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,ME,NULL
382,Dandelions,81,Ruth B.,ME,pop
383,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",ME,NULL
384,White Ferrari,81,Frank Ocean,ME,singer-songwriter
385,Stretch,0,Louise,ME,great quality stuff
386,Someone You Loved,81,Lewis Capaldi,ME,2010s
387,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,ME,NULL
388,One Dance,81,"Drake, Wizkid, Kyla",ME,NULL
389,Die Heelal (feat. Early B),0,"Janie Bay, Early B",ME,NULL
390,Ransom,81,Lil Tecca,ME,2010s
