id,nombre,popularity,artista,pais,genero
283,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,HR,NULL
284,Da Se Nađemo Na Pola Puta,42,Neda Ukraden,HR,NULL
285,Start Of Something New,0,"Troy, Vanessa Hudgens",HR,NULL
286,Don't Stop The Music,78,Rihanna,HR,dance
287,No va más,0,Revolver,HR,rich spanish pop
288,Gacice,43,Goga Sekulić,HR,NULL
289,Slowly,0,Sasha,HR,pop
290,Just Dance,77,"Lady Gaga, Colby O'Donis",HR,NULL
291,Soulcrusher,0,Operator,HR,Grunge
292,Neću Izdat Ja,36,Nenad Ninčevič,HR,NULL
293,Womanizer (Director's Cut),0,Britney Spears,HR,my dance room
294,Flashing Lights,80,"Kanye West, Dwele",HR,NULL
295,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,HR,NULL
296,Boze Brani Je Od Zla,42,Toše Proeski,HR,sexy
297,B.Y.O.B.,0,System Of A Down,HR,alternative metal
298,Sto puta,41,Zdravko Čolić,HR,NULL
299,Nothing to Lose,0,Operator,HR,rock
300,Headlock,83,Imogen Heap,BA,electronic
301,Tu Vuoi Da Me Qualcosa - Live,1,Vasco Rossi,BA,NULL
302,Viva La Vida,82,Coldplay,BA,Coldplay
303,Odio,1,Revolver,BA,spanish
304,Feel Good Inc.,82,Gorillaz,BA,alternative
305,Save Me,1,"Morandi, Helene",BA,NULL
306,505,81,Arctic Monkeys,BA,indie rock
307,Historia universal (El amor no es lo que piensas),0,DELUXE,BA,indie
308,Breakin' Dishes,81,Rihanna,BA,rnb
309,Get Around Town,0,Revolver,BA,rock
310,Fix You,81,Coldplay,BA,Coldplay
311,Coming Home,0,Sasha,BA,pop
312,Hips Don't Lie (feat. Wyclef Jean),80,"Shakira, Wyclef Jean",BA,NULL
313,Esqueça Que Eu Te Amo - Ao Vivo,0,Edson & Hudson,BA,NULL
314,Flashing Lights,80,"Kanye West, Dwele",BA,NULL
315,Colillas en el sueño,0,DELUXE,BA,NULL
316,Promiscuous,80,"Nelly Furtado, Timbaland",BA,NULL
317,Goodbye,0,Sasha,BA,pop
318,Heartless,80,Kanye West,BA,Kanye West
319,Stars of CCTV - Live at the Astoria,0,Hard-Fi,BA,NULL
320,Bad Romance,79,Lady Gaga,BA,pop
321,Tendremos que esperar,0,DELUXE,BA,spanish pop
322,Smack That,79,"Akon, Eminem",BA,NULL
323,Mi rendición,0,Revolver,BA,Rock en Espanol
324,Poker Face,79,Lady Gaga,BA,pop
325,J'étais comme eux,0,Demon One,BA,NULL
326,Sex on Fire,79,Kings of Leon,BA,rock
327,Si es tan solo amor,0,Revolver,BA,blues guitar
328,Gimme More,78,Britney Spears,BA,pop
329,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,BA,NULL
330,Maneater,78,Nelly Furtado,BA,pop
331,Start Of Something New,0,"Troy, Vanessa Hudgens",BA,NULL
332,The Way I Are,78,"Timbaland, Keri Hilson, D.O.E.",BA,NULL
333,No va más,0,Revolver,BA,rich spanish pop
334,I Wonder,78,Kanye West,BA,Hip-Hop
335,Slowly,0,Sasha,BA,pop
336,How to Save a Life,78,The Fray,BA,alternative
337,Soulcrusher,0,Operator,BA,Grunge
338,Umbrella,78,"Rihanna, JAY-Z",BA,NULL
339,Womanizer (Director's Cut),0,Britney Spears,BA,my dance room
340,Chasing Cars,78,Snow Patrol,BA,indie
341,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,BA,NULL
342,Don't Stop The Music,78,Rihanna,BA,dance
343,B.Y.O.B.,0,System Of A Down,BA,alternative metal
344,Empire State Of Mind,77,"JAY-Z, Alicia Keys",BA,NULL
345,Nothing to Lose,0,Operator,BA,rock
346,I Gotta Feeling,77,Black Eyed Peas,BA,pop
347,Nossa História - Ao Vivo,0,Edson & Hudson,BA,NULL
348,What I've Done,77,Linkin Park,BA,rock
349,Até O Sol Quis Ver,0,Exaltasamba,BA,Pagode
350,Headlock,83,Imogen Heap,ME,electronic
351,Tu Vuoi Da Me Qualcosa - Live,1,Vasco Rossi,ME,NULL
352,Viva La Vida,82,Coldplay,ME,Coldplay
353,Odio,1,Revolver,ME,spanish
354,Feel Good Inc.,82,Gorillaz,ME,alternative
355,Save Me,1,"Morandi, Helene",ME,NULL
356,505,81,Arctic Monkeys,ME,indie rock
357,Clapton: Tears in Heaven/video,1,The Choirboys,ME,NULL
358,Breakin' Dishes,81,Rihanna,ME,rnb
